year,title,artist,token_count,type_count,type_token_ratio,avg_sentence_length,avg_commas_per_sentence,lexical_richness,ratio_名詞,ratio_動詞,ratio_形容詞,ratio_副詞,keywords,topic_0,topic_1,topic_2,topic_3,topic_4,cluster,pc1,pc2,tsne_x,tsne_y
1968,星影のワルツ,千昌夫,40,25,0.3694,157.0,0.0,0.3694,0.1847,0.1083,0.0382,0.0064,"別れ, 星影, ワルツ, うたう, 幸せ, 冷たい, あんな, 愛する, 遠く, 祈る, 別れる, つらい, 仕方, 好き, 死ぬ, 一緒, なれる, 夢見る, ほほえむ, にじむ","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.2417468326332866,0.09215734434978472,-10.3280525,-9.843282
1968,恋の季節,ピンキーとキラーズ,31,19,0.2994,167.0,0.0,0.2994,0.2216,0.1078,0.012,0.0,"季節, 染める, 燃える, 夜明け, コーヒー, ふたり, 飲む, 忘れる, 好き, 青い, シャツ, 着る, はだし, 小さな, 浮かべる, 泣く, 死ぬ, ひとり, ルルル","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",0,-1.7186448468181388,1.2829814454828417,15.922237,14.329066
1968,小樽のひとよ,鶴岡雅義と東京ロマンチカ,36,33,0.5515,136.0,0.0,0.5515,0.1912,0.1397,0.0515,0.0074,"つめたい, 小樽, 待つ, 逢う, 気持ち, 北国, 遠い, 粉雪, いちる, 残す, 忘れる, 愛する, 歩く, 塩谷, 浜辺, 偲ぶ, 懐かしい, 古代, 文字, 悲しい","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.2647047874529984,-1.4790675210467106,-29.618216,-12.093605
1968,恋のしずく,伊東ゆかり,24,17,0.4178,146.0,0.0,0.4178,0.1575,0.0822,0.0411,0.0205,"ぬらす, しずく, やさしい, いたい, 濡れる, 歩く, からだ, しみる, 言葉, 忘れる, しるし, じっと, だきしめる, 触れる, 青空, 太陽, 愛する","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-2.0696099022531627,-0.21918894927849744,-17.91963,-12.902908
1968,盛り場ブルース,森進一,80,76,0.4698,298.0,0.0,0.4698,0.2315,0.1342,0.0201,0.0067,"流れる, 酔う, 愛する, 咲く, 散る, こぼす, まこと, さがす, 銀座, 赤坂, 六本木, 飲む, なれる, むせる, タバコ, 忍ぶ, 小雪, はらう, 今夜, ひとり","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",1,2.1835350296812672,0.1377307270915947,11.288619,-13.422189
1968,思案橋ブルース,高橋勝とコロラティーノ,29,21,0.4341,129.0,0.0,0.4341,0.1938,0.1318,0.0155,0.0078,"長崎, 思案橋, ブルース, 忘れる, 哭く, 打つ, ながれる, ふた, かえる, える, 無情, なまえ, もどり, 気まま, つれない, 捨てる, じっと, 孤独, かみしめる, 好き","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.7412206521245652,-0.23282414273637717,6.8797755,-5.980104
1968,霧にむせぶ夜,黒木憲,29,20,0.3797,158.0,0.0,0.3797,0.0886,0.1266,0.0443,0.0,"さよなら, むせぶ, こらえる, はなれる, まつ毛, ぬれる, せつない, 笑顔, ほしい, 逢う, 逢える, かわる, はげしい, 死ぬ, つらい, 泣く, やめる, 待つ, さみしい, みじかい","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.82630037958847,-1.4230272695427615,-16.04389,-5.571912
1968,花と蝶,森進一,19,13,0.3654,104.0,0.0,0.3654,0.2692,0.1442,0.0192,0.0,"散る, 死ぬ, どちら, いのち, くちづけ, うける, 咲く, 飛ぶ, 競う, あでやか, 賭ける, 短い, はかない","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-2.4038620979669654,0.6621408667671494,14.962558,-5.56319
1968,虹色の湖,中村晃子,33,24,0.4231,130.0,0.0,0.4231,0.2154,0.1538,0.0308,0.0077,"虹色, ふるさと, 幸せ, あて, 呼びかける, まぼろし, 住む, 会う, 歓び, 忘れる, さよなら, 言える, うつむく, 星くず, 濡れる, ひとり, ふりむく, 想い出, かみしめる, 帰る","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.437574929491877,-0.588972085670638,-9.140801,-18.225376
1968,釧路の夜,美川憲一,28,19,0.4016,122.0,0.0,0.4016,0.1557,0.1066,0.082,0.0164,"にくい, 女心, つめたい, 降る, ひとみ, なぜ, いじめる, やさしい, 抱く, ほしい, 釧路, くしろ, がわ, しばれる, 抱きしめる, 一人歩き, ヌサマイ, 汽笛, 泣く","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.894490667298372,-1.220874221449743,-24.460001,-21.945755
1968,星を見ないで,伊東ゆかり,18,17,0.3442,154.0,0.0,0.3442,0.1429,0.1234,0.013,0.0195,"言葉, 広がる, からだ, 流れる, ふせる, ふれる, さがす, 熱い, 小さい, ふるえる, 住む, わたし, ささやく, 鼓動, なみうつ, 返す, とぎれる","愛する, 流れる, 別れ, 星影, ワルツ, うたう, 幸せ, 言葉, 冷たい, 酔う","からだ, 言葉, 泣く, 好き, 住む, さよなら, 咲く, ひとり, じっと, ほしい","さよなら, 死ぬ, 季節, 泣く, ぬらす, 散る, 待つ, 染める, 燃える, むせぶ","虹色, 長崎, 忘れる, ふるさと, ブルース, 思案橋, あて, 幸せ, 呼びかける, まぼろし","にくい, 女心, 降る, つめたい, ほしい, 泣く, しばれる, やさしい, 汽笛, 抱く",2,-1.940048784259652,-0.3849442551941269,0.45552707,11.544921
1969,港町ブルース,森進一,52,50,0.5222,180.0,6.0,0.5222,0.3389,0.1111,0.0056,0.0,"別れる, 女心, 背のび, 海峡, 汽笛, 遠ざかる, あげる, かえす, 函館, 通り雨, 流す, 割る, だます, ひきずる, 宮古, 釜石, 気仙沼, 出船, 入船, 乗せる","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",0,-0.13044806283901142,1.717751604375642,20.414606,-18.732956
1969,恋の季節,ピンキーとキラーズ,31,19,0.2994,167.0,0.0,0.2994,0.2216,0.1078,0.012,0.0,"季節, 染める, 燃える, 夜明け, コーヒー, ふたり, 飲む, 忘れる, 好き, 青い, シャツ, 着る, はだし, 小さな, 浮かべる, 泣く, 死ぬ, ひとり, ルルル","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",0,-1.7186448468181388,1.2829814454828417,15.921221,14.328369
1969,禁じられた恋,森山良子,28,24,0.3669,169.0,0.0,0.3669,0.1065,0.1479,0.0178,0.0059,"ゆく, 禁ずる, 逢う, ひく, いのち, おなじ, こわせる, こえる, ほのお, 燃えたつ, 消える, すてる, むごい, 言葉, わたし, 死ぬ, もとめる, やみ, きれい, なぜ","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.458694905222089,-1.215905152419945,-5.264428,12.019214
1969,長崎は今日も雨だった,内山田洋とクールファイブ,30,23,0.4138,145.0,0.0,0.4138,0.2345,0.1172,0.0276,0.0,"ひとり, 長崎, 愛する, こころ, 飲む, 言葉, さがし, さがし求める, さまよう, 切ない, 石だたみ, 丸山, たずねる, 冷たい, 沁みる, 教える, 欲しい, こぼれる, なみだ, 捨てる","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.7923066125680076,0.48359326926511553,19.242882,-8.863024
1969,風,はしだのりひことシューベルツ,37,20,0.2871,202.0,0.0,0.2871,0.1238,0.1832,0.0099,0.0347,"振りかえる, 吹く, プラタナス, もとめる, ふるさと, ちょっぴり, さみしい, 人生, つまづく, 破れ, 枯葉, 舞う, 散る, 帰る, 切ない, 耐える, きれる, 一歩, 泣く, 歩く","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-0.6684158316371565,-1.520571636904083,-17.984715,18.206902
1969,涙の季節,ピンキーとキラーズ,36,21,0.2821,156.0,0.0,0.2821,0.1923,0.1026,0.0192,0.0,"夜明け, 忘れる, ひととき, 耳もと, ささやく, ふたり, 結ぶ, 美しい, ひとすじ, こぼれる, ほほ, 濡れる, なつかしい, 昨日, 消える, ゆく, やさしい, 生命, あずける, 愛す","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",0,-1.4584536366737586,1.0395527973076422,15.408491,15.525029
1969,年上の女,森進一,40,25,0.4141,128.0,0.0,0.4141,0.2188,0.1094,0.0703,0.0156,"だめ, つらい, 年上, そっと, もえる, いける, ほしい, からむ, 白い, 放す, 泣く, すがる, 乱れ, ひとすじ, 甘い, 香り, 残す, しん, いのち, 燃やす","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.2778252398176897,-0.3839352962255622,-23.2799,-22.132275
1969,君は心の妻だから,鶴岡雅義と東京ロマンチカ,25,22,0.4351,154.0,0.0,0.4351,0.1494,0.1364,0.013,0.0065,"愛する, ぼく, 生きる, 運命, 敗ける, 別れる, 小指, くわえる, 涙ぐむ, めぐり逢える, はなし, やさしい, うなじ, ぬくもり, 忘れる, 強い, 幸せ, 運ぶ, すがる, たたく","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.803674466593755,-0.7729067713802451,3.6585047,-3.6014705
1969,泣いた日もある,鶴岡雅義と東京ロマンチカ,31,23,0.3919,148.0,0.0,0.3919,0.1081,0.1757,0.0541,0.0,"泣く, ほしい, あまり, すぎる, ひとり, 愛す, 甘える, 恋しい, 男泣き, 過す, 言える, 深い, 逢う, 夢見る, 眠る, いつも, つらい, 耐える, かねる, 淋しい","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.524580050222627,-2.33518209444213,-17.312908,-4.1106443
1969,人形の家,弘田三枝子,27,19,0.4167,120.0,0.0,0.4167,0.1583,0.15,0.0167,0.0167,"あずける, ほこり, まみれる, 人形, 部屋, かたすみ, 待ちわびる, 嫌う, とても, 消える, 愛す, 捨てる, 忘れる, かりそめ, たわむれ, なぜ, いたむ, すぎる, 泣きぬれる","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.660666544896257,-1.025141113726862,0.96244234,-1.7511982
1969,今は幸せかい,佐川満男,26,17,0.269,197.0,0.0,0.269,0.0761,0.1117,0.0508,0.0152,"遅い, 悔む, 若い, 幸せ, 好き, 愛する, 離れる, ふたり, 傷つける, あう, 恐い, 甘い, 口づけ, 酔う, 見つめる, 泣く, 忘れる","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.6987034433334705,-1.0925665936320557,-13.928496,-6.1615148
1969,仁義,北島三郎,22,22,0.5833,108.0,0.0,0.5833,0.2315,0.1296,0.0185,0.0093,"ひく, 兄弟, かたい, ちぎり, 義兄, 小さな, いのち, のむ, 義理, 並べる, すき, たのむ, かけ出す, 露路, ふる, なみだ, ゆうな, 男同志, ひとり, 馬鹿","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-2.201235870548155,-0.5355723934234339,8.082366,-18.548239
1969,知らなかったの,伊東ゆかり,26,16,0.3506,154.0,0.0,0.3506,0.1039,0.1234,0.0195,0.026,"愛する, もっと, わたし, きれい, 帰る, つかむ, つよい, いきなり, 接吻, 幸せ, ばら色, 愛す, 涙もろい, 溺れる, 許す, ほしい","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.6398703970580508,-0.9940039642656312,-23.402683,10.376187
1969,いいじゃないの幸せならば,佐良直美,20,16,0.3481,135.0,0.0,0.3481,0.2,0.0889,0.0963,0.0,"別れる, つめたい, 幸せ, あした, くちづけ, 忘れる, 抱く, わるい, 良い, 煙草, くわえる, ひとり, 夢みる, 浮気, 楽しい, 残す","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-2.531471048455486,-0.22797126975261756,-24.616058,-23.633406
1969,愛の奇跡,ヒデとロザンナ,28,19,0.3669,139.0,0.0,0.3669,0.1511,0.1151,0.0216,0.0072,"愛す, 奇跡, 別れる, 淋しい, 濡れる, くちびる, 忘れる, 激しい, 燃える, 掴む, 放す, 振りむく, 冷たい, 黄昏, ひとり, 歩く, 横顔, とても, 好き","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.7957647984482892,-0.1864389784179075,3.379051,10.865881
1969,七色のしあわせ,ピンキーとキラーズ,36,24,0.3592,142.0,0.0,0.3592,0.331,0.0775,0.0141,0.0211,"恋人, 七色, しあわせ, むらさき, ほのお, あふれる, 街角, レモン, ブルー, 似合う, やさしい, つつむ, ふたり, ゆく, みどり, 想い, 昏る, 情熱, オレンジ, 止まり木","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",0,-1.3096513295835297,2.521078667347915,34.868923,7.434728
1969,おんな,森進一,31,30,0.5248,141.0,0.0,0.5248,0.2128,0.1206,0.0426,0.0142,"幸せ, 初めて, 抱く, 部屋, ダメ, 拒む, 泣く, 求める, アイツ, 任せる, 十九, 一緒, 生きる, 約束, 長い, 続く, 返す, 幾つ, 掴む, 厚い","振りかえる, 吹く, あずける, 待ちわびる, 別れる, もとめる, 部屋, 女心, プラタナス, 人形","愛す, 奇跡, 別れる, 淋しい, とても, 放す, 好き, 冷たい, 燃える, 歩く","忘れる, 夜明け, ひととき, 幸せ, 生きる, やさしい, ささやく, 耳もと, ぼく, 泣く","ひとり, ゆく, 恋人, 長崎, ほのお, いのち, 飲む, 逢う, しあわせ, ブルー","だめ, 泣く, 愛する, 幸せ, 季節, ほしい, つらい, 遅い, ひとり, ふたり",2,-1.4659433614591741,-0.723882016215737,-18.525267,-18.388702
1970,圭子の夢は夜ひらく,藤圭子,42,31,0.4309,181.0,2.0,0.4309,0.2983,0.1105,0.0497,0.0055,"ひらく, 咲く, 暗い, 馬鹿, 赤い, けし, 白い, 百合, 十五, 十六, 十七, 人生, 過去, 昨日, マー, トミー, 明日, ジョージ, ケン坊, はかない","わたし, 抱く, いのち, 死ぬ, はかない, 泣く, 愛する, 蝶々, 忘れる, しばる","ひらく, お願い, 咲く, やさしい, ほしい, 歩く, 暗い, 旅路, 夢中, わたし","バカ, 希望, だます, 新宿, のる, たずねる, 汽車, 冷たい, すがる, 遠い","生きる, 想い出, ひとり, やめる, 白い, ふるさと, 恋人, 初恋, なつかしい, さようなら","愛する, 男女, 預ける, 逢う, よみがえる, 生きる, いついつ, 枯れる, すがる, やさしい",0,-1.1163067246108072,0.862169364350045,-10.8625145,-26.569118
1970,女のブルース,藤圭子,19,11,0.3438,128.0,0.0,0.3438,0.2031,0.1094,0.0,0.0,"生きる, ひとり, 酔う, すがる, 甘える, ささげる, ネオン, なみだ, 吹く, 降る, 散る","わたし, 抱く, いのち, 死ぬ, はかない, 泣く, 愛する, 蝶々, 忘れる, しばる","ひらく, お願い, 咲く, やさしい, ほしい, 歩く, 暗い, 旅路, 夢中, わたし","バカ, 希望, だます, 新宿, のる, たずねる, 汽車, 冷たい, すがる, 遠い","生きる, 想い出, ひとり, やめる, 白い, ふるさと, 恋人, 初恋, なつかしい, さようなら","愛する, 男女, 預ける, 逢う, よみがえる, 生きる, いついつ, 枯れる, すがる, やさしい",0,-2.4891481227036367,0.9949902637584698,15.498363,12.413706
1970,逢わずに愛して,内山田洋とクールファイブ,35,22,0.4054,148.0,0.0,0.4054,0.1419,0.1554,0.0135,0.0338,"逢う, 愛する, いついつ, 枯れる, せめて, こころ, そっと, すがる, 咲く, かけら, 永久, ちりばめる, 別れ, つらい, 泣ける, ねぐら, はなればなれ, 運命, なおさら, つよい","わたし, 抱く, いのち, 死ぬ, はかない, 泣く, 愛する, 蝶々, 忘れる, しばる","ひらく, お願い, 咲く, やさしい, ほしい, 歩く, 暗い, 旅路, 夢中, わたし","バカ, 希望, だます, 新宿, のる, たずねる, 汽車, 冷たい, すがる, 遠い","生きる, 想い出, ひとり, やめる, 白い, ふるさと, 恋人, 初恋, なつかしい, さようなら","愛する, 男女, 預ける, 逢う, よみがえる, 生きる, いついつ, 枯れる, すがる, やさしい",2,-0.9781630171608203,-1.3800659463005172,-20.504976,14.212586
